Date,Time,Crop_Type,Solar_Energy_Production_kWh,Temperature_C,Rainfall_mm,Soil_Moisture_Content,pH
27/11/2020,19:15:00,Lettuce,0.64,25.77,24.74,40.69,5.38
28/11/2020,7:15:00,Lettuce,0.58,24.93,10.88,44.15,5.33
28/11/2020,9:30:00,Lettuce,2.04,23.35,13.33,44.63,5.33
28/11/2020,12:00:00,Lettuce,4.49,29.04,15.16,45.17,5.7
28/11/2020,14:30:00,Lettuce,3.21,29.03,13.48,44.73,6.13
28/11/2020,16:45:00,Lettuce,1.98,31.73,29.67,43.93,5.03
28/11/2020,19:15:00,Lettuce,0.61,27.24,23.2,39.89,6.13
29/11/2020,7:15:00,Lettuce,0.53,30.78,28.59,39.88,5.28
29/11/2020,9:30:00,Lettuce,2.26,25.38,16.88,47.09,6.04
29/11/2020,12:00:00,Lettuce,3.64,25.2,15.09,52.08,6.72
29/11/2020,14:30:00,Lettuce,3.46,30.34,27.41,44.4,5.48
29/11/2020,16:45:00,Lettuce,1.44,29.38,25.88,43.07,5.85
29/11/2020,19:15:00,Lettuce,0.42,30.64,21.83,50.85,5.37
30/11/2020,7:15:00,Lettuce,0.34,24.14,26.49,46.4,5.98
30/11/2020,9:30:00,Lettuce,1.92,23.64,10.79,44.06,5.61
30/11/2020,12:00:00,Lettuce,3.42,31.71,15.6,43.33,6.93
30/11/2020,14:30:00,Lettuce,3.56,29.31,22.41,42.33,6.46
30/11/2020,16:45:00,Lettuce,1.09,29.07,15.49,40.32,6.13
30/11/2020,19:15:00,Lettuce,0.26,31.14,10.08,45,5.5
1/12/2020,7:15:00,Lettuce,0.48,25.26,21.7,43.59,5.78
1/12/2020,9:30:00,Lettuce,2.27,24.44,14.63,43.1,6.02
1/12/2020,12:00:00,Lettuce,4.58,26.07,16.83,45.11,5.97
1/12/2020,14:30:00,Lettuce,2.49,27.78,12.27,44.69,5.12
1/12/2020,16:45:00,Lettuce,1.09,26.08,25.43,47.23,6.27
1/12/2020,19:15:00,Lettuce,0.41,23.53,27.23,48.89,6.45
2/12/2020,7:15:00,Lettuce,0.37,29.03,21.44,46.42,6.05
2/12/2020,9:30:00,Lettuce,1.77,29.44,25.59,50.7,5.22
2/12/2020,12:00:00,Lettuce,3.4,26.38,19.93,40.05,5.41
2/12/2020,14:30:00,Lettuce,3.68,31.17,22.99,44.04,5.77
2/12/2020,16:45:00,Lettuce,1.84,28.9,18.33,51.56,5.9
2/12/2020,19:15:00,Lettuce,0.24,24.01,26.77,46.73,5.37
3/12/2020,7:15:00,Lettuce,0.64,25.2,12.57,46.15,5.83
3/12/2020,9:30:00,Lettuce,2.04,23.96,21.58,43.47,6.59
3/12/2020,12:00:00,Lettuce,4.66,26.4,26.26,48.48,6.91
3/12/2020,14:30:00,Lettuce,3.81,24.19,19.05,46.06,5.65
3/12/2020,16:45:00,Lettuce,1.44,24.99,22.77,48.84,6.85
3/12/2020,19:15:00,Lettuce,0.43,24.56,16.2,41.15,6.41
4/12/2020,7:15:00,Lettuce,0.3,25.26,19.51,42.99,5.47
4/12/2020,9:30:00,Lettuce,2.22,27.42,16.81,41.11,6.75
4/12/2020,12:00:00,Lettuce,3.54,30.76,24.85,41.26,6.79
4/12/2020,14:30:00,Lettuce,2.45,29.88,28.79,44.04,5.68
4/12/2020,16:45:00,Lettuce,1.6,30.04,25.83,40.61,5.21
4/12/2020,19:15:00,Lettuce,0.17,30.64,28.25,45.73,5.08
5/12/2020,7:15:00,Lettuce,0.43,30.05,12.77,46.38,5.04
5/12/2020,9:30:00,Lettuce,2.13,26.33,11.35,48.89,5.06
5/12/2020,12:00:00,Lettuce,4.07,28.53,15.81,38.23,6.07
5/12/2020,14:30:00,Lettuce,2.41,24.37,23.57,46.91,6.95
5/12/2020,16:45:00,Lettuce,1.81,28.75,28.17,46.58,5.54
5/12/2020,19:15:00,Lettuce,0.43,29.41,20.93,41.84,6.13
6/12/2020,7:15:00,Lettuce,0.55,28.36,19.1,36.62,6.93
6/12/2020,9:30:00,Lettuce,1.25,31.53,23.67,43.59,5.01
6/12/2020,12:00:00,Lettuce,3.23,30.37,28.8,45.4,6.08
6/12/2020,14:30:00,Lettuce,2.59,31.28,12.65,47.6,5.17
6/12/2020,16:45:00,Lettuce,1.66,29.51,19.49,44.53,5.29
6/12/2020,19:15:00,Lettuce,0.56,27.91,11.36,44.62,5.74
7/12/2020,7:15:00,Lettuce,0.73,25.51,23.53,44.98,6.29
7/12/2020,9:30:00,Lettuce,2.08,27.55,17.52,47.78,6.42
7/12/2020,12:00:00,Lettuce,4.69,28.02,22.39,49.31,6.71
7/12/2020,14:30:00,Lettuce,3.58,31.61,10.26,42.61,5.89
7/12/2020,16:45:00,Lettuce,1.94,28.56,18.71,44.79,5.6
7/12/2020,19:15:00,Lettuce,0.31,24.66,12.57,43.8,6.06
8/12/2020,7:15:00,Lettuce,0.69,23.56,22.32,41.34,5.83
8/12/2020,9:30:00,Lettuce,1.71,28.28,15.67,45.99,6.41
8/12/2020,12:00:00,Lettuce,3.54,31.7,27.89,46.97,5.95
8/12/2020,14:30:00,Lettuce,3.25,24.93,11.7,41.36,5.72
8/12/2020,16:45:00,Lettuce,1.68,29.9,28.13,47.97,6.42
8/12/2020,19:15:00,Lettuce,0.37,28.83,16.34,53.38,5.18
9/12/2020,7:15:00,Lettuce,0.57,27.89,26.91,41.61,6.36
9/12/2020,9:30:00,Lettuce,1.55,30.26,21.27,41.98,6.58
9/12/2020,12:00:00,Lettuce,3.8,31.89,20.49,45.93,6.01
9/12/2020,14:30:00,Lettuce,3.43,28.47,22.06,48.27,5.05
9/12/2020,16:45:00,Lettuce,1.67,26.82,20.36,42.59,5.5
9/12/2020,19:15:00,Lettuce,0.17,26.85,22.2,42.73,6.37
10/12/2020,7:15:00,Lettuce,0.36,26.15,24.35,49.74,6.3
10/12/2020,9:30:00,Lettuce,1.75,31.97,25.07,37.06,6.06
10/12/2020,12:00:00,Lettuce,3.97,31.7,16.07,42,5.16
10/12/2020,14:30:00,Lettuce,2.43,23.77,11.92,41.13,5.31
10/12/2020,16:45:00,Lettuce,1.95,31.98,27.18,42.91,6.02
10/12/2020,19:15:00,Lettuce,0.58,25.75,13.6,42.17,6.21
11/12/2020,7:15:00,Lettuce,0.63,24.7,23.46,44.37,5.01
11/12/2020,9:30:00,Lettuce,1.73,26.13,29.21,43.02,5.51
11/12/2020,12:00:00,Lettuce,3.57,29.19,19.38,50.5,6.14
11/12/2020,14:30:00,Lettuce,3.77,26.3,26.04,42.73,5.52
11/12/2020,16:45:00,Lettuce,1.31,29.27,27.57,42.36,5.85
11/12/2020,19:15:00,Lettuce,0.56,28.47,11.18,49.29,6.33
12/12/2020,7:15:00,Lettuce,0.69,27.62,15.49,45.6,6.35
12/12/2020,9:30:00,Lettuce,2.11,28.13,14.99,37.7,6.52
12/12/2020,12:00:00,Lettuce,3.46,30.31,12.76,41.53,6.47
12/12/2020,14:30:00,Lettuce,3.2,26.08,12.53,49.93,6.87
12/12/2020,16:45:00,Lettuce,1.98,29.34,14.76,48.22,5.77
12/12/2020,19:15:00,Lettuce,0.47,27.96,27.24,44.42,5.46
13/12/2020,7:15:00,Lettuce,0.27,23.7,11.24,48.65,5.36
13/12/2020,9:30:00,Lettuce,2.2,25.85,10.07,48.36,5.98
13/12/2020,12:00:00,Lettuce,3.36,29.03,23.4,49.66,6.31
13/12/2020,14:30:00,Lettuce,3.14,23.75,16.32,46.93,6.23
13/12/2020,16:45:00,Lettuce,1.52,26.75,11.57,42.47,6.19
13/12/2020,19:15:00,Lettuce,0.22,26.84,28.09,45.32,5.16
14/12/2020,7:15:00,Lettuce,0.55,24.3,28.39,43.98,5.74
14/12/2020,9:30:00,Lettuce,1.37,26,19.25,51.32,6.35
14/12/2020,12:00:00,Lettuce,3.73,30.48,29.52,46.62,6.73
14/12/2020,14:30:00,Lettuce,3.43,25.2,14.29,50.4,6.4
14/12/2020,16:45:00,Lettuce,1.74,23.68,13.4,45.05,5.81
14/12/2020,19:15:00,Lettuce,0.28,24.26,29.22,46.6,5.1
15/12/2020,7:15:00,Lettuce,0.43,24.2,11.24,48.72,5.79
15/12/2020,9:30:00,Lettuce,1.77,27.41,27.12,39.28,5.26
15/12/2020,12:00:00,Lettuce,4.76,28.47,24.02,46.57,6.66
15/12/2020,14:30:00,Lettuce,3.12,25.81,16.54,44.36,5.42
15/12/2020,16:45:00,Lettuce,1.98,30.06,25.95,46.5,6.93
15/12/2020,19:15:00,Lettuce,0.51,27.26,17.31,42.72,5.92
16/12/2020,7:15:00,Lettuce,0.54,30.62,26.2,43.93,6.69
16/12/2020,9:30:00,Lettuce,1.38,26.43,23.89,41.03,6.96
16/12/2020,12:00:00,Lettuce,3.72,27.66,20.99,46.05,6.89
16/12/2020,14:30:00,Lettuce,2.69,28.26,18.8,39.28,6.39
16/12/2020,16:45:00,Lettuce,1.27,30.57,27.11,49.5,6.41
16/12/2020,19:15:00,Lettuce,0.48,26.68,25.5,43.13,6.18
17/12/2020,7:15:00,Lettuce,0.73,24,15.89,44.66,6.6
17/12/2020,9:30:00,Lettuce,1.41,26.83,17.15,40.43,5.54
17/12/2020,12:00:00,Lettuce,3.83,26.4,19.01,43.55,5.64
17/12/2020,14:30:00,Lettuce,3.9,28.06,29.57,41.36,5.88
17/12/2020,16:45:00,Lettuce,0.88,31.44,23.6,51.34,5.84
17/12/2020,19:15:00,Lettuce,0.19,27.65,20.57,47.61,6.7
18/12/2020,7:15:00,Lettuce,0.46,29.92,29.48,37.78,5.17
18/12/2020,9:30:00,Lettuce,1.62,24.32,14.52,46.62,6.49
18/12/2020,12:00:00,Lettuce,4.72,30.08,15.92,45.64,6.16
18/12/2020,14:30:00,Lettuce,3.73,25.78,10.98,49.23,6.05
18/12/2020,16:45:00,Lettuce,1.69,28.42,19.7,46.16,6.09
18/12/2020,19:15:00,Lettuce,0.36,26.09,10.03,47.49,6.76
19/12/2020,7:15:00,Lettuce,0.28,25.75,23.32,45.47,5.62
19/12/2020,9:30:00,Lettuce,1.97,29.83,22.61,44.93,5.37
19/12/2020,12:00:00,Lettuce,4.23,28.65,19.94,42.72,6.09
19/12/2020,14:30:00,Lettuce,2.6,28.31,12.36,43.88,6.29
19/12/2020,16:45:00,Lettuce,1.78,29.57,23.01,45.42,5.45
19/12/2020,19:15:00,Lettuce,0.39,31.6,29.44,44.44,5.19
20/12/2020,7:15:00,Lettuce,0.71,30.42,14.62,49.39,5.55
20/12/2020,9:30:00,Lettuce,1.62,30,15.04,44.18,5.75
20/12/2020,12:00:00,Lettuce,3.44,24.17,28.95,46.27,5.32
20/12/2020,14:30:00,Lettuce,4,31.36,26.42,45.31,6.37
20/12/2020,16:45:00,Lettuce,1.28,26.7,21.47,41.42,6.28
20/12/2020,19:15:00,Lettuce,0.28,26.66,16.59,42.14,6.92
21/12/2020,7:15:00,Lettuce,0.24,29.22,20.73,47.33,6.16
21/12/2020,9:30:00,Lettuce,1.67,25.15,23.54,44.08,5.7
21/12/2020,12:00:00,Lettuce,3.92,25.1,26.81,39.43,6.62
21/12/2020,14:30:00,Lettuce,3.15,23.41,21.31,45.35,6.02
21/12/2020,16:45:00,Lettuce,1.52,27.92,21.44,48.34,6.07
21/12/2020,19:15:00,Lettuce,0.59,25.18,11.46,48.78,6.58
22/12/2020,7:15:00,Lettuce,0.76,25.91,17.39,47.58,6.55
22/12/2020,9:30:00,Lettuce,1.77,29.85,18.41,39.81,5.76
22/12/2020,12:00:00,Lettuce,4.23,25.03,17.83,48.3,5.75
22/12/2020,14:30:00,Lettuce,3.52,27.1,21.38,44.96,5.07
22/12/2020,16:45:00,Lettuce,1.34,31.46,27.01,43.28,5.64
22/12/2020,19:15:00,Lettuce,0.57,28.4,11.04,42.45,5.49
23/12/2020,7:15:00,Lettuce,0.52,28.91,29.44,39.92,6.53
23/12/2020,9:30:00,Lettuce,1.84,30.28,15.23,46.2,5.11
23/12/2020,12:00:00,Lettuce,3.48,24.8,28.8,45.18,5.08
23/12/2020,14:30:00,Lettuce,3.58,28.74,22.61,43.5,5.55
23/12/2020,16:45:00,Lettuce,1.7,25.04,26.16,41.94,6.93
23/12/2020,19:15:00,Lettuce,0.36,30.44,27.02,46.73,5.34
24/12/2020,7:15:00,Lettuce,0.67,26.48,10.47,46.62,6.85
24/12/2020,9:30:00,Lettuce,1.95,23.61,27.48,46.57,6.19
24/12/2020,12:00:00,Lettuce,3.23,24.22,24.47,42.77,6.21
24/12/2020,14:30:00,Lettuce,2.99,30.51,13.04,48.21,6.64
24/12/2020,16:45:00,Lettuce,1.43,24.78,10.24,41.82,6.43
24/12/2020,19:15:00,Lettuce,0.23,31.21,10.73,39.08,5.68
25/12/2020,7:15:00,Lettuce,0.46,28.63,11.2,48.49,5.28
25/12/2020,9:30:00,Lettuce,1.82,31.24,28.65,48.91,5.37
25/12/2020,12:00:00,Lettuce,4.16,28.06,21.57,43.02,5.91
25/12/2020,14:30:00,Lettuce,3.17,26.3,20.43,38.59,6.07
25/12/2020,16:45:00,Lettuce,0.97,31.24,25.93,44.76,6.91
25/12/2020,19:15:00,Lettuce,0.48,24.81,22.88,47.62,6.91
26/12/2020,7:15:00,Lettuce,0.61,27.07,20.32,47.81,5.57
26/12/2020,9:30:00,Lettuce,2.39,27.78,15,40.65,5.55
26/12/2020,12:00:00,Lettuce,3.57,29.78,10.21,47.87,6.89
26/12/2020,14:30:00,Lettuce,2.87,30.55,23.4,49.64,6
26/12/2020,16:45:00,Lettuce,1.59,25.31,29.97,40.52,6.59
26/12/2020,19:15:00,Lettuce,0.17,30.16,27.1,47.21,6.4
27/12/2020,7:15:00,Lettuce,0.41,27.81,26.88,47.48,5.76
27/12/2020,9:30:00,Lettuce,2.08,24.22,28.37,49.1,6.84
27/12/2020,12:00:00,Lettuce,3.28,27.54,23.88,47.87,5.58
27/12/2020,14:30:00,Lettuce,3.11,23.48,27.45,45.19,6.88
27/12/2020,16:45:00,Lettuce,0.87,25.86,24.81,42.17,6.75
27/12/2020,19:15:00,Lettuce,0.39,31.3,22.65,43.3,6.03
28/12/2020,7:15:00,Lettuce,0.59,27.15,20.8,43.72,5.06
28/12/2020,9:30:00,Lettuce,1.87,28.61,22.15,51.97,5.05
28/12/2020,12:00:00,Lettuce,4.55,24.83,21.19,40.98,6.51
28/12/2020,14:30:00,Lettuce,2.87,27.32,23.75,50.14,5.33
28/12/2020,16:45:00,Lettuce,1.64,24.15,13.79,44.61,5.85
28/12/2020,19:15:00,Lettuce,0.52,24.72,19.8,37.78,5.84
29/12/2020,7:15:00,Lettuce,0.79,26.83,14.72,51.61,5.2
29/12/2020,9:30:00,Lettuce,1.59,31.75,14.5,40.5,5.62
29/12/2020,12:00:00,Lettuce,3.35,31.73,29,50.06,6.2
29/12/2020,14:30:00,Lettuce,3.5,26.25,13.01,46.5,6.05
29/12/2020,16:45:00,Lettuce,1.68,25.65,11.59,47.91,6.33
29/12/2020,19:15:00,Lettuce,0.24,29.14,19.48,44.02,6.16
30/12/2020,7:15:00,Lettuce,0.53,30.12,18.6,48.76,5.92
30/12/2020,9:30:00,Lettuce,1.41,30.56,28.2,45.77,5.31
30/12/2020,12:00:00,Lettuce,4.45,27.97,28.51,36.88,5.68
30/12/2020,14:30:00,Lettuce,2.59,30.14,17.86,47.64,6.72
30/12/2020,16:45:00,Lettuce,0.8,25.44,20.22,52.34,5.74
30/12/2020,19:15:00,Lettuce,0.23,31.37,22.67,45.35,6.47
31/12/2020,7:15:00,Lettuce,0.77,25.37,14.23,42.26,6.85
31/12/2020,9:30:00,Lettuce,1.51,29.32,23.43,49.77,5.25
31/12/2020,12:00:00,Lettuce,4.69,31.46,20.25,45.56,5.29
31/12/2020,14:30:00,Lettuce,2.62,23.22,17.38,37.4,6.13
31/12/2020,16:45:00,Lettuce,1.05,23.05,15.65,49.65,6.02
31/12/2020,19:15:00,Lettuce,0.37,26.05,12.29,46.9,5.18
1/1/2021,7:15:00,Lettuce,0.76,31.58,10.61,40.82,5.94
1/1/2021,9:30:00,Lettuce,1.52,27.82,25.69,51.45,6.53
1/1/2021,12:00:00,Lettuce,4.12,27.13,23.54,42.21,6.96
1/1/2021,14:30:00,Lettuce,4.08,28.51,23.33,48.08,6.7
1/1/2021,16:45:00,Lettuce,1.12,25.93,22.52,42.31,6.25
1/1/2021,19:15:00,Lettuce,0.21,25.11,11.63,43.88,6.96
2/1/2021,7:15:00,Lettuce,0.89,26.28,29.2,50.03,5.61
2/1/2021,9:30:00,Lettuce,2.44,28.16,23.69,41.9,6.63
2/1/2021,12:00:00,Lettuce,4.92,31.2,11.23,45.11,6.32
2/1/2021,14:30:00,Lettuce,4.38,26.91,13.53,42.16,6.86
2/1/2021,16:45:00,Lettuce,2.13,30.44,25.41,47.3,6.18
2/1/2021,19:15:00,Lettuce,0.5,30.91,23.04,41.99,6.07
3/1/2021,7:15:00,Lettuce,0.85,27.33,18.69,45.6,6.76
3/1/2021,9:30:00,Lettuce,2.64,26.76,19.37,43.6,5.73
3/1/2021,12:00:00,Lettuce,4.95,29.01,21.25,51.8,6.93
3/1/2021,14:30:00,Lettuce,4.31,23.96,19.48,43.41,6.63
3/1/2021,16:45:00,Lettuce,1.32,30.93,24.56,45.76,5.42
3/1/2021,19:15:00,Lettuce,0.59,28.97,16.82,40.18,6.02
4/1/2021,7:15:00,Lettuce,0.85,31.43,17.19,51.81,5.73
4/1/2021,9:30:00,Lettuce,1.9,30.24,27.38,47.35,6.31
4/1/2021,12:00:00,Lettuce,4.26,24.01,26.6,48.08,5.44
4/1/2021,14:30:00,Lettuce,4.43,31.79,28.93,45.68,5.71
4/1/2021,16:45:00,Lettuce,0.93,27.54,24.68,47.32,5.49
4/1/2021,19:15:00,Lettuce,0.54,25.39,19.8,45.65,6.5
5/1/2021,7:15:00,Lettuce,0.73,25.65,27.73,40.86,5.42
5/1/2021,9:30:00,Lettuce,2.42,25.26,27.47,46.3,5.32
5/1/2021,12:00:00,Lettuce,4.99,24.1,24.81,45.05,6.34
5/1/2021,14:30:00,Lettuce,2.87,24.91,16.15,47.91,5.52
5/1/2021,16:45:00,Lettuce,1.75,26.57,28.09,45.91,5.95
5/1/2021,19:15:00,Lettuce,0.61,30.76,27.49,45.03,5.27
6/1/2021,7:15:00,Lettuce,0.64,28.03,13.72,48.58,6.73
6/1/2021,9:30:00,Lettuce,2.13,29.2,29.38,47.58,5.18
6/1/2021,12:00:00,Lettuce,3.87,27.55,11.57,47.77,5.41
6/1/2021,14:30:00,Lettuce,3.96,27.68,29.68,46.84,6.28
6/1/2021,16:45:00,Lettuce,1.36,25.32,24.77,42.88,6.53
6/1/2021,19:15:00,Lettuce,0.35,30.24,14.25,51.08,5.08
7/1/2021,7:15:00,Lettuce,0.63,31.11,19.28,42.38,5.07
7/1/2021,9:30:00,Lettuce,1.82,29.09,19.87,40.11,6.29
7/1/2021,12:00:00,Lettuce,4.24,28.14,24.76,45.36,6.31
7/1/2021,14:30:00,Lettuce,4.05,25.38,18.44,49.5,5.26
7/1/2021,16:45:00,Lettuce,2.06,25.55,28.58,43.29,6.33
7/1/2021,19:15:00,Lettuce,0.58,31.64,13.09,43.74,6.09
8/1/2021,7:15:00,Lettuce,0.82,26.58,13.99,42.53,6.72
8/1/2021,9:30:00,Lettuce,2,27.52,16.79,48.15,6.07
8/1/2021,12:00:00,Lettuce,4.15,24.4,18.5,43.78,6.47
8/1/2021,14:30:00,Lettuce,4.23,24.89,24.46,41.49,5.5
8/1/2021,16:45:00,Lettuce,1.01,23.63,22.29,48.24,5.82
8/1/2021,19:15:00,Lettuce,0.55,28.14,17.98,44.56,6.15
9/1/2021,7:15:00,Lettuce,0.79,30.99,28.06,46.39,6.01
9/1/2021,9:30:00,Lettuce,1.61,23.52,24.35,39.82,5.74
9/1/2021,12:00:00,Lettuce,4.94,26.97,24.6,41.92,5.68
9/1/2021,14:30:00,Lettuce,4.37,27.77,28.12,42.8,6.35
9/1/2021,16:45:00,Lettuce,2.23,25.36,16.82,40.25,6.95
9/1/2021,19:15:00,Lettuce,0.7,27.67,22.76,44.4,5.92
10/1/2021,7:15:00,Lettuce,0.4,30.11,10.87,48.91,5.27
10/1/2021,9:30:00,Lettuce,2.55,28.31,12.45,48.72,5.67
10/1/2021,12:00:00,Lettuce,3.78,27.96,11.34,48.61,5.34
10/1/2021,14:30:00,Lettuce,3.83,26.78,10.39,52.99,5.7
10/1/2021,16:45:00,Lettuce,1.77,31,10.43,51.54,6.75
10/1/2021,19:15:00,Lettuce,0.4,24.1,24.37,43.4,5.88
11/1/2021,7:15:00,Lettuce,0.37,27.53,10.52,49.25,5.23
11/1/2021,9:30:00,Lettuce,2.4,26.38,25.14,47.27,5.03
11/1/2021,12:00:00,Lettuce,3.95,28.82,13,43.73,6.1
11/1/2021,14:30:00,Lettuce,2.76,26.92,27.87,43.74,5.34
11/1/2021,16:45:00,Lettuce,1.71,31.58,27.39,40.08,6.69
11/1/2021,19:15:00,Lettuce,0.62,26.85,19.98,49.77,6.71
12/1/2021,7:15:00,Lettuce,0.7,30.74,11.79,39.08,6.53
12/1/2021,9:30:00,Lettuce,1.85,26.51,10.75,41.31,5.3
12/1/2021,12:00:00,Lettuce,4.96,27.05,25.08,47.8,6.5
12/1/2021,14:30:00,Lettuce,4.43,24.12,23.57,42.19,5.41
12/1/2021,16:45:00,Lettuce,1.34,24.56,23.34,46.36,5.95
12/1/2021,19:15:00,Lettuce,0.49,29.58,13.45,45.52,6.78
13/1/2021,7:15:00,Lettuce,0.57,23.58,12.43,46.98,5.14
13/1/2021,9:30:00,Lettuce,1.4,24.56,20.32,48.78,5.62
13/1/2021,12:00:00,Lettuce,4.24,27.35,23.1,51.49,6.68
13/1/2021,14:30:00,Lettuce,3.51,25.8,17.66,48.18,6.24
13/1/2021,16:45:00,Lettuce,1.92,23.81,16.87,39.46,5.8
13/1/2021,19:15:00,Lettuce,0.21,23.52,18.65,41.47,5.6
14/1/2021,7:15:00,Lettuce,0.46,31.07,16.67,43.34,6.2
14/1/2021,9:30:00,Lettuce,1.86,23.35,10.25,46.66,6.3
14/1/2021,12:00:00,Lettuce,4.85,31.74,23.21,49.9,6.09
14/1/2021,14:30:00,Lettuce,3.74,29.89,23.34,46.64,6.5
14/1/2021,16:45:00,Lettuce,1.35,29.35,12.11,39.28,5.69
14/1/2021,19:15:00,Lettuce,0.37,31.79,28.25,42.72,6.59
15/1/2021,7:15:00,Lettuce,0.35,26.51,18.4,42.84,5.12
15/1/2021,9:30:00,Lettuce,1.59,29.62,27.94,43.53,6.92
15/1/2021,12:00:00,Lettuce,4.06,25.84,16.22,42.87,6.54
15/1/2021,14:30:00,Lettuce,4.15,26.58,12.51,45.33,5.4
15/1/2021,16:45:00,Lettuce,1.02,28.72,27.8,47,6.03
15/1/2021,19:15:00,Lettuce,0.23,23.71,13.89,44.16,5.95
16/1/2021,7:15:00,Lettuce,0.31,25.72,19.15,43.7,6.98
16/1/2021,9:30:00,Lettuce,2.49,23.14,20.01,50.89,6.1
16/1/2021,12:00:00,Lettuce,5.35,25.86,27.54,45.4,6.1
16/1/2021,14:30:00,Lettuce,2.96,24.84,16.57,48.26,6.29
16/1/2021,16:45:00,Lettuce,2.06,27.97,26.9,42.64,5.46
16/1/2021,19:15:00,Lettuce,0.56,31.05,17.34,48.38,5.71
17/1/2021,7:15:00,Lettuce,0.32,28.08,12.36,43.97,6.4
17/1/2021,9:30:00,Lettuce,2.7,25.98,24.68,44.5,5.56
17/1/2021,12:00:00,Lettuce,3.98,24.39,15.01,41.08,5.8
17/1/2021,14:30:00,Lettuce,2.74,23.32,21.85,50.42,6.73
17/1/2021,16:45:00,Lettuce,1.84,30.13,28.14,49.7,6.04
17/1/2021,19:15:00,Lettuce,0.67,28.27,20.77,53.07,5.53
18/1/2021,7:15:00,Lettuce,0.38,29.19,15.05,44.27,5.14
18/1/2021,9:30:00,Lettuce,2.33,27.24,14.98,48.08,5.49
18/1/2021,12:00:00,Lettuce,4.33,25.39,23.3,47.43,5.63
18/1/2021,14:30:00,Lettuce,4.25,23.82,22.76,50.88,6.94
18/1/2021,16:45:00,Lettuce,1.2,31.52,10.02,40.41,6.56
18/1/2021,19:15:00,Lettuce,0.52,30.31,28.95,40.5,6.79
19/1/2021,7:15:00,Lettuce,0.38,29.39,23.37,39.04,6.01
19/1/2021,9:30:00,Lettuce,2.51,25.87,16.15,46.11,6.87
19/1/2021,12:00:00,Lettuce,3.74,27.06,28.15,45.33,5.72
19/1/2021,14:30:00,Lettuce,3.63,25.11,20.11,41.47,6.71
19/1/2021,16:45:00,Lettuce,1.06,23.16,22.58,43.67,5.15
19/1/2021,19:15:00,Lettuce,0.53,23.67,21.96,52.08,5.74
20/1/2021,7:15:00,Lettuce,0.88,26.77,20.18,50.9,5.54
20/1/2021,9:30:00,Lettuce,2.1,25.93,12.36,46.32,6.51
20/1/2021,12:00:00,Lettuce,3.88,24.43,29.33,42.58,5.66
20/1/2021,14:30:00,Lettuce,4.12,27.25,24.92,44.7,5.36
20/1/2021,16:45:00,Lettuce,1.47,30.81,21.88,47.34,5.49
20/1/2021,19:15:00,Lettuce,0.56,25.38,16.33,49.28,5.89
21/1/2021,7:15:00,Lettuce,0.8,28.29,11.08,50.73,5.27
21/1/2021,9:30:00,Lettuce,1.39,24.99,16.13,42.31,5.57
21/1/2021,12:00:00,Lettuce,5.13,24.13,16.55,44.61,5.34
21/1/2021,14:30:00,Lettuce,3.65,29.87,16.6,48.19,5.21
21/1/2021,16:45:00,Lettuce,1.62,27.6,17.57,40.5,5.93
21/1/2021,19:15:00,Lettuce,0.36,29.1,15.65,43.89,6.29
22/1/2021,7:15:00,Lettuce,0.63,24.68,13.51,40.07,6.02
22/1/2021,9:30:00,Lettuce,2.59,24.87,17.09,46.34,6.67
22/1/2021,12:00:00,Lettuce,4.64,27.97,26.25,46.58,5.44
22/1/2021,14:30:00,Lettuce,4.26,28.23,26.11,43.12,6.62
22/1/2021,16:45:00,Lettuce,2.2,27.7,11.05,47.97,5.37
22/1/2021,19:15:00,Lettuce,0.45,25.57,27.85,49.9,5.12
23/1/2021,7:15:00,Lettuce,0.47,30.7,26.88,48.08,5.51
23/1/2021,9:30:00,Lettuce,1.77,26.89,27.08,36.84,5.14
23/1/2021,12:00:00,Lettuce,5.04,24.26,13.78,45.43,6.34
23/1/2021,14:30:00,Lettuce,4.05,30.9,16.6,46.39,6.31
23/1/2021,16:45:00,Lettuce,1.12,29.06,13.74,45.39,5.05
23/1/2021,19:15:00,Lettuce,0.45,24.42,13.81,40.2,5.67
24/1/2021,7:15:00,Lettuce,0.58,25.58,18.24,39.59,5.3
24/1/2021,9:30:00,Lettuce,1.38,27.88,10.53,43.69,5.77
24/1/2021,12:00:00,Lettuce,3.86,29.43,22.95,40.96,5.08
24/1/2021,14:30:00,Lettuce,3.01,31.96,17.8,42.02,5.45
24/1/2021,16:45:00,Lettuce,2.22,27.58,18.01,46.29,6.5
24/1/2021,19:15:00,Lettuce,0.23,26.38,14.11,43.96,5.6
25/1/2021,7:15:00,Lettuce,0.73,23.94,29.8,48.36,5.89
25/1/2021,9:30:00,Lettuce,2.22,28.68,11.06,39.56,5.82
25/1/2021,12:00:00,Lettuce,5.12,27.87,19.99,49.75,5.51
25/1/2021,14:30:00,Lettuce,4.02,27.82,11.27,50.53,6.83
25/1/2021,16:45:00,Lettuce,1.75,28.83,24.15,42.63,5.75
25/1/2021,19:15:00,Lettuce,0.27,27.44,23.54,45.31,5.53
26/1/2021,7:15:00,Lettuce,0.56,30.87,16.45,48.3,6.82
26/1/2021,9:30:00,Lettuce,1.67,26.84,21.33,42.07,6.64
26/1/2021,12:00:00,Lettuce,4.72,27.28,14.78,37.23,5.2
